courseId,courseTitle,subTitle,courseLink,courseProvider,unitSold,soldOrEnq,offerPrice,originalPrice,haveCpd,cpdAccreditedBy,haveProfQual,isRegulated,awrBodyName,awrBodyQualName,courseLevel
196354,Care Certificate - Online Training Courses - 15 Care Certificate Standards ,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/care-certificate-online-training-courses-15-care-certificate-standards/196354#/courses/discount?pageno=2&sortby=MostPopular,Mandatory Compliance,188,188 students purchased this course,19.99,49.99,yes,The CPD Certification Service,no,no,missing,2 CPD points / hours,missing
264315,Food Hygiene Course,"Level 2 Certificate included, Institute of Hospitality Endorsed, RoSPA approved, Local Authority approved, CPD Certified",https://www.reed.co.uk/courses/food-hygiene-course/264315#/courses/discount?pageno=2&sortby=MostPopular,Training Express Ltd,185,185 students purchased this course,10.0,35.0,yes,The CPD Certification Service,no,no,missing,4 CPD points / hours,missing
238940,Advanced Diploma in Health and Safety,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/advanced-diploma-in-health-and-safety/238940#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,621,621 students purchased this course,10.0,175.0,yes,CPD Accreditation Group,no,no,missing,12 CPD points / hours,missing
197605,Logistics Management,Logistics Management Level 5 endorsed by ABC Awards | 130 CPD Points/Credits | CPD Accredited Certificate,https://www.reed.co.uk/courses/logistics-management/197605#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,318,318 students purchased this course,10.0,760.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Logistics Management (Certificate of achievement),5.0
198018,Business Administration,Business Administration Diploma Level 5 | Endorsed by ABC Awards | CPD Accredited Certificate |130 CPD Points/Credits,https://www.reed.co.uk/courses/business-administration/198018#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,296,296 students purchased this course,10.0,760.0,yes,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Business Administration (Certificate of achievement),5.0
259793,Certified Anti Money Laundering Specialist (CAMS) - CPD Certified,CPD Approved Training II Instant Access II Flexible Study II Free e-certificate included,https://www.reed.co.uk/courses/certified-anti-money-laundering-specialist-cams-cpd-certified/259793#/courses/discount?pageno=2&sortby=MostPopular,Janets,118,118 students purchased this course,18.0,315.0,yes,The CPD Group,no,no,missing,5 CPD points / hours,missing
214124,Tarot Card Reading Certificate – CPD Accredited,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/tarot-card-reading-certificate--cpd-accredited/214124#/courses/discount?pageno=2&sortby=MostPopular,Be-a.co.uk,502,502 students purchased this course,14.0,299.0,no,missing,no,no,missing,missing,missing
78433,British Sign Language (BSL) Level 1 & 2,Every Essential BSL,https://www.reed.co.uk/courses/british-sign-language-bsl-level-1-2/78433#/courses/discount?pageno=2&sortby=MostPopular,OfCourse,2550,"2,550 students purchased this course",19.0,99.0,no,missing,no,no,missing,missing,missing
78737,Sports Agent Course - CPD Certified,Accredited Sports Agent Course | Recognised Certificate Included | Unlimited 24/7 Access | Special Offer,https://www.reed.co.uk/courses/sports-agent-course-cpd-certified/78737#/courses/discount?pageno=2&sortby=MostPopular,International Open Academy,542,542 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no,missing,50 CPD points / hours,missing
245632,COSHH Training for Assessors - CPD Accredited,COSHH Training for Assessors Course Accredited by CPD  | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/coshh-training-for-assessors-cpd-accredited/245632#/courses/discount?pageno=2&sortby=MostPopular,One Education,47,47 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no,missing,2 CPD points / hours,missing
207170,Manual Handling,Online CPD Accredited Manual Handling course with certificate,https://www.reed.co.uk/courses/manual-handling/207170#/courses/discount?pageno=2&sortby=MostPopular,ECHO3 EDUCATION LIMITED,266,266 students purchased this course,10.0,25.0,yes,The CPD Standards Office,no,no,missing,3 CPD points / hours,missing
219285,Personal Trainer Diploma,CPD accredited online course - Exam and Certificate included,https://www.reed.co.uk/courses/personal-trainer-diploma/219285#/courses/discount?pageno=2&sortby=MostPopular,Harley Oxford,139,139 students purchased this course,19.0,299.0,yes,The CPD Certification Service,no,no,missing,20 CPD points / hours,missing
237185,PRINCE2® Foundation,PRINCE2® Foundation Course + Official Exam| Awarded by Axelos | Accredited by PEOPLECERT ,https://www.reed.co.uk/courses/prince2-foundation/237185#/courses/discount?pageno=2&sortby=MostPopular,Study365,155,155 students enquired about this course,219.0,445.0,no,PEOPLECERT),yes,no,Axelos (accredited by PEOPLECERT),PRINCE2® Foundation,missing
237831,Eyelash Extension Training Course - CPD Accredited,CPD Accredited Eyelash Extension Course | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/eyelash-extension-training-course-cpd-accredited/237831#/courses/discount?pageno=2&sortby=MostPopular,One Education,272,272 students purchased this course,18.0,199.0,yes,CPD Accreditation Group,no,no,missing,5 CPD points / hours,missing
57567,Animal Care Level 3 Course - Fully CPD Accredited & Certified - Only £15,Summary,https://www.reed.co.uk/courses/animal-care-level-3-course-fully-cpd-accredited-certified-only-15/57567#/courses/discount?pageno=2&sortby=MostPopular,Oplex Careers,1786,"1,786 students purchased this course",15.0,299.99,yes,The CPD Certification Service,no,no,missing,6 CPD points / hours,missing
76996,Animal Care - CPD Certified - Certificate Included,Expert Animal Training | Internationally Accredited | Certificate Included | Lifetime Access | Special Offer,https://www.reed.co.uk/courses/animal-care-cpd-certified-certificate-included/76996#/courses/discount?pageno=2&sortby=MostPopular,Holly and Hugo,460,460 students purchased this course,12.0,119.0,yes,The CPD Certification Service,no,no,missing,50 CPD points / hours,missing
79638,Payroll Management and Systems Diploma - CPD Certified,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/payroll-management-and-systems-diploma-cpd-certified/79638#/courses/discount?pageno=2&sortby=MostPopular,Be-a.co.uk,3622,"3,622 students purchased this course",24.0,299.0,yes,The CPD Certification Service,no,no,missing,15 CPD points / hours,missing
267072,"Admin, Secretarial & PA - Course","Admin, Secretarial & PA Level 7 Diploma | Endorsed by ABC Awards | CPD Accredited Certificate | 190 CPD Points",https://www.reed.co.uk/courses/admin-secretarial-pa-course/267072#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,69,69 students purchased this course,10.0,1050.0,yes,ABC Awards,yes,no,ABC Awards,"Level 7 Diploma Admin, Secretarial & PA (Endorsed Certificate)",7.0
268089,First Aid,Level 3 Certificate in First Aid at Work l CPD Accredited Certificate l 20 CPD Credits / Points,https://www.reed.co.uk/courses/first-aid/268089#/courses/discount?pageno=2&sortby=MostPopular,UK Professional Development Academy LTD,39,39 students purchased this course,12.0,450.0,yes,Step Ahead CPD Qualifications,no,no,missing,20 CPD points / hours,missing
240110,Basic Electricity Course - CPD Accredited,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/basic-electricity-course-cpd-accredited/240110#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,603,603 students purchased this course,10.0,175.0,yes,CPD Accreditation Group,no,no,missing,8 CPD points / hours,missing
245329,Animal Care Diploma - 6 CPD Accredited Courses ,Accredited Animal Care Online Courses | 6 Recognised Certificates Included | Unlimited 24/7 Lifetime Access| Ends Soon,https://www.reed.co.uk/courses/animal-care-diploma-6-cpd-accredited-courses/245329#/courses/discount?pageno=2&sortby=MostPopular,International Open Academy,137,137 students purchased this course,49.0,714.0,yes,The CPD Certification Service,no,no,missing,260 CPD points / hours,missing
224161,Nursing Assistant Diploma ,Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/nursing-assistant-diploma/224161#/courses/discount?pageno=2&sortby=MostPopular,1 Training,185,185 students purchased this course,12.0,399.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
245662,Phlebotomist Training - CPD Accredited,Phlebotomist Training  Course Accredited by CPD  | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/phlebotomist-training-cpd-accredited/245662#/courses/discount?pageno=2&sortby=MostPopular,One Education,541,541 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no,missing,5 CPD points / hours,missing
186946,Painting and Decorating Diploma - CPD Accredited ,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/painting-and-decorating-diploma-cpd-accredited/186946#/courses/discount?pageno=2&sortby=MostPopular,Be-a.co.uk,387,387 students purchased this course,39.0,299.0,yes,The CPD Certification Service,no,no,missing,10 CPD points / hours,missing
247223,Life Coaching,"Online quiz based Life Coaching Certificate, endorsed by TQUK.",https://www.reed.co.uk/courses/life-coaching/247223#/courses/discount?pageno=2&sortby=MostPopular,Inspire London College Ltd,145,145 students purchased this course,10.0,695.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 5 Diploma Life Coaching (Endorsed Diploma),5.0
250244,Level 3 Certificate in Assessing Vocational Achievement (CAVA) (RQF) – A1 Assessors Award,Awarded by TQUK I Ofqual Regulated I Free PDF Book I Step by Step Guideline I Full Tutor Support I 12 Months Access,https://www.reed.co.uk/courses/level-3-certificate-in-assessing-vocational-achievement-cava-rqf--a1-assessors-award/250244#/courses/discount?pageno=2&sortby=MostPopular,One Education,342,342 students purchased this course,23.0,599.0,no,Ofqual,yes,yes,Training Qualifications UK Ltd,Level 3 Certificate in Assessing Vocational Achievement (QCF),3.0
266024,Teaching Assistant Level 3,Certified Teaching Assistant Training Endorsed by ABC Awards I Exam Included I MCQ based assessment I Tutor Support,https://www.reed.co.uk/courses/teaching-assistant-level-3/266024#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,106,106 students purchased this course,10.0,300.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Diploma Teaching Assistant (Certificate of Achievement),3.0
230747,Bookkeeping - Book keeping Course,Bookkeeping - Book keeping Level 3 | Endorsed by ABC Awards | CPD Accredited Certificate |30 CPD Points/Credits,https://www.reed.co.uk/courses/bookkeeping-book-keeping-course/230747#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,365,365 students purchased this course,10.0,395.0,yes,ABC Awards,yes,no,ABC Awards,Level 1 Certificate Bookkeeping (Endorsed Certificate),1.0
78787,Bar Management - CPD Certified,Accredited Online Course | Certificate Included | Lifetime Access | ,https://www.reed.co.uk/courses/bar-management-cpd-certified/78787#/courses/discount?pageno=2&sortby=MostPopular,Eventtrix,413,413 students purchased this course,12.0,99.0,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
241743,Data Analysis In Excel -  CPD Accredited,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/data-analysis-in-excel-cpd-accredited/241743#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,319,319 students purchased this course,10.0,175.0,yes,The CPD Accreditation Group,no,no,missing,2 CPD points / hours,missing
131489,Office Admin and Receptionist Skills,Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/office-admin-and-receptionist-skills/131489#/courses/discount?pageno=2&sortby=MostPopular,1 Training,487,487 students purchased this course,10.0,349.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
226079,Mandatory Training for Domiciliary & Care Staff - 26 CPD Certified E-Learning Courses ,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/mandatory-training-for-domiciliary-care-staff-26-cpd-certified-e-learning-courses/226079#/courses/discount?pageno=2&sortby=MostPopular,Mandatory Compliance,150,150 students purchased this course,19.99,49.99,yes,The CPD Certification Service,no,no,missing,45 CPD points / hours,missing
68336,"English: Improve Your English – Spelling, Punctuation & Grammar",Summary,https://www.reed.co.uk/courses/english-improve-your-english--spelling-punctuation-grammar/68336#/courses/discount?pageno=2&sortby=MostPopular,OfCourse,1401,"1,401 students purchased this course",15.0,79.0,no,missing,no,no,missing,missing,missing
77054,Forensic Science - CPD Certified,Accredited Online Course | Recognised Certificate Included | 24/7 Lifetime Access | Special Offer,https://www.reed.co.uk/courses/forensic-science-cpd-certified/77054#/courses/discount?pageno=2&sortby=MostPopular,International Open Academy,464,464 students purchased this course,10.0,119.0,yes,The CPD Certification Service,no,no,missing,50 CPD points / hours,missing
250392,Portable Appliance Testing (PAT) - CPD Accredited,"Engaging, Interactive Modules with Full Audio Voiceover",https://www.reed.co.uk/courses/portable-appliance-testing-pat-cpd-accredited/250392#/courses/discount?pageno=2&sortby=MostPopular,One Education,119,119 students purchased this course,13.0,199.0,yes,CPD Accreditation Group,no,no,missing,5 CPD points / hours,missing
262614,Data Protection GDPR ,1 Hour Online CPD Accredited Training Course,https://www.reed.co.uk/courses/data-protection-gdpr/262614#/courses/discount?pageno=2&sortby=MostPopular,Active Recruitment Ltd,60,60 students purchased this course,10.0,50.0,yes,The CPD Certification Service,no,no,missing,1 CPD points / hours,missing
222934,Accounting,Accounting Advanced Diploma Level 5 Endorsed by ABC Awards | Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/accounting/222934#/courses/discount?pageno=2&sortby=MostPopular,Brentwood Open learning College,531,531 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Accounting  (Certificate of Achievement),5.0
204136,Supply Chain Management - Course,Supply Chain Management (Level 7) Endorsed Certificate | 210 CPD Points | CPD Accredited Certificate,https://www.reed.co.uk/courses/supply-chain-management-course/204136#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,110,110 students purchased this course,15.0,1050.0,yes,ABC Awards,yes,no,ABC Awards,Level 7 Diploma Supply Chain Management (endorsed Certificate),7.0
218404,Dog Walking - CPD Certified,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access |Special Offer,https://www.reed.co.uk/courses/dog-walking-cpd-certified/218404#/courses/discount?pageno=2&sortby=MostPopular,International Open Academy,138,138 students purchased this course,10.0,99.0,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
238590,Dog Training Essentials (Basic Dog Trainer Course) - CPD Certified,Accredited Online Course | Recognised Certificate Included | Unlimited 24/7 Lifetime Access,https://www.reed.co.uk/courses/dog-training-essentials-basic-dog-trainer-course-cpd-certified/238590#/courses/discount?pageno=2&sortby=MostPopular,International Open Academy,89,89 students purchased this course,12.0,99.0,yes,The CPD Certification Service,no,no,missing,30 CPD points / hours,missing
248460,Level 6 Diploma in Facilities Management l TQUK Endorsed l MCQs Assessment ,Level 6 Diploma in Facilities Management II Endorsed Diploma by TQUK II Quiz Based Exam Included,https://www.reed.co.uk/courses/level-6-diploma-in-facilities-management-l-tquk-endorsed-l-mcqs-assessment/248460#/courses/discount?pageno=2&sortby=MostPopular,Inspire London College Ltd,129,129 students purchased this course,10.0,795.0,no,Training Qualifications UK Ltd,yes,no,Training Qualifications UK Ltd,Level 6 Diploma in Facilities Management ( Endorsed Diploma),6.0
228881,Global Project Management,"Project Management, Global Project Management that is Accredited Level 6 Diploma in Global Project Management",https://www.reed.co.uk/courses/global-project-management/228881#/courses/discount?pageno=2&sortby=MostPopular,UK Professional Development Academy LTD,52,52 students purchased this course,10.0,775.0,yes,Step Ahead CPD,no,no,missing,110 CPD points / hours,missing
268591,Executive PA,Executive PA (Level 7) Diploma | Endorsed by ABC Awards | CPD Accredited Certificate | 210 CPD Points,https://www.reed.co.uk/courses/executive-pa/268591#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,30,30 students purchased this course,10.0,1050.0,yes,ABC Awards,yes,no,ABC Awards,Level 7 Diploma Executive PA (Endorsed Certificate),7.0
81253,Health and Safety Level 2,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",https://www.reed.co.uk/courses/health-and-safety-level-2/81253#/courses/discount?pageno=2&sortby=MostPopular,The Training Terminal,433,433 students purchased this course,12.0,30.0,yes,The CPD Standards Office,no,no,missing,3 CPD points / hours,missing
127406,Project Management Training,Exam Included in Price | CPD & IAP Accredited | Free Career Support Service | Unlimited 12 months access,https://www.reed.co.uk/courses/project-management-training/127406#/courses/discount?pageno=2&sortby=MostPopular,1 Training,217,217 students purchased this course,10.0,349.0,yes,The CPD Certification Service,no,no,missing,5 CPD points / hours,missing
255413,120HR TEFL: Teaching English As A Foreign Language Diploma,CPD accredited online course | Exam and Certificate included,https://www.reed.co.uk/courses/120hr-tefl-teaching-english-as-a-foreign-language-diploma/255413#/courses/discount?pageno=2&sortby=MostPopular,Harley Oxford,112,112 students purchased this course,19.0,300.0,yes,The CPD Certification Service,no,no,missing,20 CPD points / hours,missing
266095,Online Phlebotomy Certificate ,CPD Accredited Online Certificate  II Introduction to Phlebotomy II Leads to Our Level 3 Certificate in Phlebotomy,https://www.reed.co.uk/courses/online-phlebotomy-certificate/266095#/courses/discount?pageno=2&sortby=MostPopular,Inspire London College Ltd,68,68 students purchased this course,10.0,150.0,yes,Step Ahead CPD Qualifications,no,no,missing,10 CPD points / hours,missing
268176,GDPR Course,GDPR (General Data Protection Regulation) Level 3 Endorsed by ABC Awards | CPD Accredited Certificate | 50 CPD Points,https://www.reed.co.uk/courses/gdpr-course/268176#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,41,41 students purchased this course,10.0,395.0,yes,ABC Awards,yes,no,ABC Awards,Level 3 Certificate GDPR (General Data Protection Regulation) Endorsed Certificate,3.0
268592,PA - Personal Assistant Course,PA Diploma (Level 7) | Endorsed by ABC Awards | CPD Accredited Certificate | 190 CPD Points,https://www.reed.co.uk/courses/pa-personal-assistant-course/268592#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,32,32 students purchased this course,10.0,1050.0,yes,ABC Awards,yes,no,ABC Awards,Level 7 Diploma PA (Personal Assistant) endorsed certificate,7.0
247388,Medicinal Cannabis & CBD Oil Diploma Course,Summary,https://www.reed.co.uk/courses/medicinal-cannabis-cbd-oil-diploma-course/247388#/courses/discount?pageno=2&sortby=MostPopular,Centre of Excellence,133,133 students purchased this course,49.0,147.0,yes,The CPD Certification Service,no,no,missing,150 CPD points / hours,missing
192726,Supervisor Training,Supervisor Training Level 3 | Endorsed by ABC Awards | Tutor Support and Assessments included in Course Price,https://www.reed.co.uk/courses/supervisor-training/192726#/courses/discount?pageno=2&sortby=MostPopular,Staff Training Solutions,297,297 students purchased this course,10.0,395.0,no,ABC Awards,yes,no,ABC Awards,Level 3 Certificate Supervisor Training (Certificate of Achievement),3.0
259291,Teaching Assistant Diploma Level 5,ABC Awards Endorsed Professional Certificate . Level 5 . MCQ Assessment . Tutor Support,https://www.reed.co.uk/courses/teaching-assistant-diploma-level-5/259291#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,71,71 students purchased this course,10.0,300.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Teaching Assistant (Certificate of Achievement),5.0
237490,Paediatric First Aid,Child Care Course,https://www.reed.co.uk/courses/paediatric-first-aid/237490#/courses/discount?pageno=2&sortby=MostPopular,Learning Connect,341,341 students purchased this course,10.0,45.0,yes,The CPD Standards Office,no,no,missing,1 CPD points / hours,missing
55502,British Cleaning Certificate Course  – CPD Certified  – Only £49,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/british-cleaning-certificate-course--cpd-certified--only-49/55502#/courses/discount?pageno=2&sortby=MostPopular,Be-a.co.uk,1591,"1,591 students purchased this course",49.0,299.0,yes,The CPD Certification Service,no,no,missing,10 CPD points / hours,missing
245132,Project Management : Six Sigma ,Project Management Six Sigma Level 5 Endorsed by ABC Awards | Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/project-management--six-sigma/245132#/courses/discount?pageno=2&sortby=MostPopular,Brentwood Open learning College,334,334 students purchased this course,10.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Project Management : Six Sigma (Certificate of Achievement),5.0
245728,International Massage Course - CPD Accredited,International Massage Course Accredited by CPD  | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/international-massage-course-cpd-accredited/245728#/courses/discount?pageno=2&sortby=MostPopular,One Education,213,213 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no,missing,20 CPD points / hours,missing
196421,Safeguarding Adults Level 2 – Online Training Course – NHS Health & Care - CPD Accredited,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/safeguarding-adults-level-2--online-training-course--nhs-health-care-cpd-accredited/196421#/courses/discount?pageno=2&sortby=MostPopular,Mandatory Compliance,205,205 students purchased this course,12.0,19.99,yes,The CPD Certification Service,no,no,missing,2 CPD points / hours,missing
222786,Teaching Assistants Training,Teaching Assistants Training - CPD Accredited ,https://www.reed.co.uk/courses/teaching-assistants-training/222786#/courses/discount?pageno=2&sortby=MostPopular,Study365,213,213 students purchased this course,29.0,199.0,yes,The CPD Certification Service,no,no,missing,16 CPD points / hours,missing
227141,Transport Manager Course,Transport Management Level 4 | Endorsed by ABC Awards | Tutor Support and Assessments included in the Course Price,https://www.reed.co.uk/courses/transport-manager-course/227141#/courses/discount?pageno=2&sortby=MostPopular,Staff Training Solutions,312,312 students purchased this course,10.0,560.0,no,ABC Awards,yes,no,ABC Awards,Level 4 Diploma Transport Management (Certificate of Achievement),4.0
234906,Dog Training Diploma,Gain Dog Training skills with this CPD Accredited Course | Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/dog-training-diploma/234906#/courses/discount?pageno=2&sortby=MostPopular,One Education,164,164 students purchased this course,14.0,199.0,no,missing,no,no,missing,missing,missing
236572,"English: Spelling, Punctuation and Grammar - CPD Accredited","CPD Accredited English: Spelling, Punctuation and Grammar Course | Full Tutor Support | Instant Result | No hidden fees",https://www.reed.co.uk/courses/english-spelling-punctuation-and-grammar-cpd-accredited/236572#/courses/discount?pageno=2&sortby=MostPopular,One Education,377,377 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
241353,Sports First Aid - CPD Accredited,Exam Included . CPD Accredited Qualification . Lifetime access . Immediate Result,https://www.reed.co.uk/courses/sports-first-aid-cpd-accredited/241353#/courses/discount?pageno=2&sortby=MostPopular,Course Gate,257,257 students purchased this course,13.0,175.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
246952,PRINCE2 6th Edition Foundation & Practitioner with Exam Voucher,Awarded by Axelos | Accredited by PEOPLECERT | Instant Access ,https://www.reed.co.uk/courses/prince2-6th-edition-foundation-practitioner-with-exam-voucher/246952#/courses/discount?pageno=2&sortby=MostPopular,Good E-Learning,66,66 students enquired about this course,575.28,958.8,no,PEOPLECERT),yes,no,Axelos (accredited by PEOPLECERT),PRINCE2® Foundation & Practitioner,missing
197995,Interior Design Course,Interior Design Level 3 | Endorsed by ABC Awards | CPD Accredited Certificate | 50 CPD Points,https://www.reed.co.uk/courses/interior-design-course/197995#/courses/discount?pageno=2&sortby=MostPopular,CPD Courses,162,162 students purchased this course,10.0,395.0,yes,ABC Awards,yes,no,ABC Awards,Level 3 Certificate Certificate in Interior Design (Certificate of achievement),3.0
259203,Payroll Administrator Training - CPD Accredited,Exam & Tutor Support Included With The Course Price | Instant Result |  | No Hidden Fees | 12 Months Access,https://www.reed.co.uk/courses/payroll-administrator-training-cpd-accredited/259203#/courses/discount?pageno=2&sortby=MostPopular,One Education,183,183 students purchased this course,15.0,199.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
226754,Hospitality Management ,Hospitality Management Advanced Diploma Endorsed by ABC Awards ,https://www.reed.co.uk/courses/hospitality-management/226754#/courses/discount?pageno=2&sortby=MostPopular,Brentwood Open learning College,140,140 students purchased this course,14.0,760.0,no,ABC Awards,yes,no,ABC Awards,Level 5 Diploma Hotel Management (Certificate of Achievement),5.0
236909,Bookkeeping - Book keeping Course,Online Bookkeeping Level 1 Basic course endorsed by ABC Awards | Tutor Support and Assessments included in Course Price,https://www.reed.co.uk/courses/bookkeeping-book-keeping-course/236909#/courses/discount?pageno=2&sortby=MostPopular,Brentwood Open learning College,308,308 students purchased this course,10.0,180.0,no,ABC Awards,yes,no,ABC Awards,"Level 1 Certificate Bookkeeping, Accounting and Bookkeeping (Certificate of Achievement)",1.0
77004,Bartender and Barista Training - CPD Certified ,Accredited Online Course | Certificate Included | Lifetime Access |Discount Courses,https://www.reed.co.uk/courses/bartender-and-barista-training-cpd-certified/77004#/courses/discount?pageno=2&sortby=MostPopular,Eventtrix,340,340 students purchased this course,12.0,119.0,yes,The CPD Certification Service,no,no,missing,50 CPD points / hours,missing
97410,Accounting Diploma,Accounting Diploma Level 4 Endorsed by ABC Awards with Study materials tutor support ,https://www.reed.co.uk/courses/accounting-diploma/97410#/courses/discount?pageno=2&sortby=MostPopular,Brentwood Open learning College,109,109 students purchased this course,25.0,560.0,no,ABC Awards,yes,no,ABC Awards,Level 4 Diploma  Accounting (Certificate of Achievement),4.0
162306,CBT - Cognitive Behavioural Therapy Course,Summary,https://www.reed.co.uk/courses/cbt-cognitive-behavioural-therapy-course/162306#/courses/discount?pageno=2&sortby=MostPopular,Renaissance Life Therapies of Harley Street London,274,274 students purchased this course,10.0,200.0,yes,The CPD Standards Office,no,no,missing,10 CPD points / hours,missing
192990,Safeguarding Vulnerable Adults - Level 1 - Online Course - CPD Accredited,Instant Access | Includes Assessment & Certificate | UK CPD Accredited | Instant Certificate Download,https://www.reed.co.uk/courses/safeguarding-vulnerable-adults-level-1-online-course-cpd-accredited/192990#/courses/discount?pageno=2&sortby=MostPopular,Mandatory Training Group,152,152 students purchased this course,12.75,14.99,yes,The CPD Certification Service,no,no,missing,1 CPD points / hours,missing
226257,Diploma in Dog Grooming ,Free E - Certificate Included | CPD & IAP Accredited | Access for 365 days | No Hidden Fee,https://www.reed.co.uk/courses/diploma-in-dog-grooming/226257#/courses/discount?pageno=2&sortby=MostPopular,Global Edulink,219,219 students purchased this course,18.0,249.0,yes,The CPD Certification Service,no,no,missing,12 CPD points / hours,missing
233614,Estate Agent Diploma Level 3 - CPD Accredited,CPD Accredited Estate Agent Course | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/estate-agent-diploma-level-3-cpd-accredited/233614#/courses/discount?pageno=2&sortby=MostPopular,One Education,641,641 students purchased this course,14.0,199.0,yes,CPD Accreditation Group,no,no,missing,15 CPD points / hours,missing
238049,Compliance and Risk Management Course - CPD Accredited,CPD Accredited Compliance and Risk Management Course | Full Tutor Support | Instant Result | No hidden fees,https://www.reed.co.uk/courses/compliance-and-risk-management-course-cpd-accredited/238049#/courses/discount?pageno=2&sortby=MostPopular,One Education,382,382 students purchased this course,14.0,199.0,yes,CPD Accreditation Group,no,no,missing,10 CPD points / hours,missing
192125,Pharmacy Assistant Diploma  - CPD approved,Student Discount Card Eligible | Lifetime Access | Online certified training |Online certificate and exam included,https://www.reed.co.uk/courses/pharmacy-assistant-diploma-cpd-approved/192125#/courses/discount?pageno=2&sortby=MostPopular,Be-a.co.uk,789,789 students purchased this course,19.0,299.0,yes,The CPD Certification Service,no,no,missing,15 CPD points / hours,missing
250380,First Aid at Work - CPD Accredited,Gain First Aid at Workplace's skills with this CPD Accredited course | Tutor support | Instant result | No hidden fees,https://www.reed.co.uk/courses/first-aid-at-work-cpd-accredited/250380#/courses/discount?pageno=2&sortby=MostPopular,One Education,120,120 students purchased this course,10.0,199.0,yes,CPD Accreditation Group,no,no,missing,5 CPD points / hours,missing
